filename,score
CtrSVDD_0114_E_0002293,-0.5906091928482056
CtrSVDD_0116_E_0011001,1.612316370010376
CtrSVDD_0131_E_0069616,1.5721112489700317
CtrSVDD_0123_E_0013137,-1.5754849910736084
CtrSVDD_0123_E_0025070,-1.0182844400405884
CtrSVDD_0118_E_0060708,0.6885849237442017
CtrSVDD_0122_E_0056342,1.9023756980895996
CtrSVDD_0123_E_0054771,1.0287368297576904
CtrSVDD_0116_E_0062132,1.1950788497924805
CtrSVDD_0123_E_0043009,-0.9824461936950684
CtrSVDD_0115_E_0062341,-0.9989839792251587
CtrSVDD_0117_E_0052369,-0.4411054849624634
CtrSVDD_0123_E_0078956,0.1319829225540161
CtrSVDD_0114_E_0025693,1.1555862426757812
CtrSVDD_0162_E_0041289,1.0238161087036133
CtrSVDD_0123_E_0017034,2.263939619064331
CtrSVDD_0121_E_0066808,0.600165069103241
CtrSVDD_0114_E_0072087,1.4807438850402832
CtrSVDD_0116_E_0012681,-0.8681901693344116
CtrSVDD_0123_E_0030891,-1.7805567979812622
CtrSVDD_0117_E_0039218,1.979032278060913
CtrSVDD_0164_E_0039253,1.759608507156372
CtrSVDD_0125_E_0074532,-0.26379382610321045
CtrSVDD_0115_E_0059139,0.031096819788217545
CtrSVDD_0119_E_0044923,-1.4505175352096558
CtrSVDD_0118_E_0031519,-0.7967827320098877
CtrSVDD_0116_E_0018073,-0.9409019351005554
CtrSVDD_0125_E_0009618,0.7515977025032043
CtrSVDD_0119_E_0013885,0.23817698657512665
CtrSVDD_0123_E_0004105,-0.5870414972305298
CtrSVDD_0115_E_0062046,0.434490442276001
CtrSVDD_0117_E_0084644,-0.7673579454421997
CtrSVDD_0115_E_0002391,0.8360476493835449
CtrSVDD_0119_E_0000407,-1.482415795326233
CtrSVDD_0117_E_0039852,-0.9835449457168579
CtrSVDD_0158_E_0059381,0.9978209733963013
CtrSVDD_0123_E_0083626,1.2739566564559937
CtrSVDD_0148_E_0080830,1.2721447944641113
CtrSVDD_0119_E_0039177,-2.128544807434082
CtrSVDD_0138_E_0091481,1.4968829154968262
CtrSVDD_0120_E_0043708,-1.0084600448608398
CtrSVDD_0117_E_0081224,-0.5709742307662964
CtrSVDD_0131_E_0091988,1.2497940063476562
CtrSVDD_0122_E_0075089,-1.6153435707092285
CtrSVDD_0120_E_0027894,0.9697201251983643
CtrSVDD_0123_E_0027677,1.55971360206604
CtrSVDD_0123_E_0003315,0.1597009003162384
CtrSVDD_0121_E_0011630,-0.9449354410171509
CtrSVDD_0122_E_0006568,1.019688367843628
CtrSVDD_0114_E_0014919,0.5380164980888367
CtrSVDD_0125_E_0010773,0.544410228729248
CtrSVDD_0115_E_0075538,0.12199055403470993
CtrSVDD_0123_E_0088845,-1.25596284866333
CtrSVDD_0123_E_0022429,-0.06187187507748604
CtrSVDD_0137_E_0052286,-1.1175017356872559
CtrSVDD_0121_E_0091342,0.1934836357831955
CtrSVDD_0122_E_0060161,0.7044739127159119
CtrSVDD_0119_E_0081781,-1.3255491256713867
CtrSVDD_0121_E_0058469,0.5614271759986877
CtrSVDD_0138_E_0047049,0.2475750744342804
CtrSVDD_0123_E_0043442,1.0835456848144531
CtrSVDD_0149_E_0060822,0.5012374520301819
CtrSVDD_0131_E_0002689,0.003336404450237751
CtrSVDD_0153_E_0068945,1.1109769344329834
CtrSVDD_0114_E_0033130,0.3079034388065338
CtrSVDD_0120_E_0036457,2.21600341796875
CtrSVDD_0119_E_0013417,-0.3922398090362549
CtrSVDD_0119_E_0048456,0.34018927812576294
CtrSVDD_0116_E_0069930,-1.1273058652877808
CtrSVDD_0115_E_0066044,1.464507818222046
CtrSVDD_0116_E_0018661,2.057145118713379
CtrSVDD_0151_E_0043188,1.74440336227417
CtrSVDD_0116_E_0048451,1.0668244361877441
CtrSVDD_0115_E_0018237,0.3446730077266693
CtrSVDD_0119_E_0043327,-0.5256645679473877
CtrSVDD_0123_E_0065716,-0.4196476936340332
CtrSVDD_0118_E_0035487,0.1147693619132042
CtrSVDD_0121_E_0068740,-0.6585582494735718
CtrSVDD_0156_E_0085006,0.7904661893844604
CtrSVDD_0117_E_0067523,-0.3836700916290283
CtrSVDD_0133_E_0033749,1.1607918739318848
CtrSVDD_0127_E_0034894,0.6979498267173767
CtrSVDD_0114_E_0066985,1.3795597553253174
CtrSVDD_0145_E_0023755,0.7646971344947815
CtrSVDD_0118_E_0016183,-0.10120786726474762
CtrSVDD_0119_E_0058373,0.6857949495315552
CtrSVDD_0134_E_0049516,1.3660832643508911
CtrSVDD_0115_E_0080193,-1.0713666677474976
CtrSVDD_0123_E_0032268,0.850071907043457
CtrSVDD_0118_E_0022256,-0.8144605159759521
CtrSVDD_0123_E_0041771,-0.792048990726471
CtrSVDD_0122_E_0069955,0.44245579838752747
CtrSVDD_0115_E_0024221,-1.4803414344787598
CtrSVDD_0116_E_0053444,0.6744662523269653
CtrSVDD_0115_E_0063904,0.0663829892873764
CtrSVDD_0137_E_0058584,1.036309838294983
CtrSVDD_0119_E_0079674,0.90920490026474
CtrSVDD_0118_E_0026440,0.13052715361118317
CtrSVDD_0117_E_0057349,-1.766448974609375
CtrSVDD_0139_E_0049765,1.2462937831878662
CtrSVDD_0114_E_0003580,1.4089183807373047
CtrSVDD_0117_E_0052732,-0.10374193638563156
CtrSVDD_0115_E_0042618,-0.6330173015594482
CtrSVDD_0150_E_0019357,-0.8882049322128296
CtrSVDD_0135_E_0053550,0.8306227922439575
CtrSVDD_0115_E_0052994,0.5189893841743469
CtrSVDD_0118_E_0024422,1.022827386856079
CtrSVDD_0122_E_0090350,0.6333339214324951
CtrSVDD_0118_E_0081555,-0.7627335786819458
CtrSVDD_0122_E_0016595,-1.474430799484253
CtrSVDD_0123_E_0083256,-0.9074095487594604
CtrSVDD_0115_E_0028637,-0.7434811592102051
CtrSVDD_0152_E_0068779,-0.11284962296485901
CtrSVDD_0122_E_0017974,0.6361057758331299
CtrSVDD_0119_E_0076325,-0.4458751678466797
CtrSVDD_0123_E_0015839,-1.2960001230239868
CtrSVDD_0131_E_0020646,0.9726899862289429
CtrSVDD_0151_E_0083485,1.0024652481079102
CtrSVDD_0117_E_0037283,0.8625128269195557
CtrSVDD_0122_E_0030374,-1.00336492061615
CtrSVDD_0119_E_0009474,0.41833528876304626
CtrSVDD_0117_E_0033645,1.3250519037246704
CtrSVDD_0121_E_0065476,-0.9820114374160767
CtrSVDD_0117_E_0056965,-1.4946393966674805
CtrSVDD_0114_E_0091063,0.6429128050804138
CtrSVDD_0119_E_0071835,-2.1566948890686035
CtrSVDD_0125_E_0000070,-0.5705782771110535
CtrSVDD_0139_E_0037834,1.6857761144638062
CtrSVDD_0121_E_0060382,-0.3446659445762634
CtrSVDD_0156_E_0016453,0.33993494510650635
CtrSVDD_0120_E_0047748,1.569606065750122
CtrSVDD_0116_E_0040433,0.3555576503276825
CtrSVDD_0120_E_0057058,-0.08552966266870499
CtrSVDD_0156_E_0065407,-0.787506103515625
CtrSVDD_0117_E_0074750,0.5576854944229126
CtrSVDD_0123_E_0088245,0.3445006310939789
CtrSVDD_0119_E_0083477,0.3456040620803833
CtrSVDD_0121_E_0059206,0.7535372972488403
CtrSVDD_0123_E_0060803,0.8671237230300903
CtrSVDD_0123_E_0072515,1.2352666854858398
CtrSVDD_0146_E_0029836,0.49482405185699463
CtrSVDD_0146_E_0080946,1.2503832578659058
CtrSVDD_0138_E_0018947,-0.05581522360444069
CtrSVDD_0114_E_0042852,-0.355652779340744
CtrSVDD_0140_E_0027891,0.26141366362571716
CtrSVDD_0115_E_0023075,-0.6981519460678101
CtrSVDD_0132_E_0041013,1.0083198547363281
CtrSVDD_0117_E_0091406,0.9740450978279114
CtrSVDD_0115_E_0082853,-1.7947914600372314
CtrSVDD_0118_E_0038005,0.7907721996307373
CtrSVDD_0115_E_0075121,0.997596263885498
CtrSVDD_0114_E_0090879,0.18970990180969238
CtrSVDD_0114_E_0016704,1.0321297645568848
CtrSVDD_0145_E_0077900,0.3818996548652649
CtrSVDD_0134_E_0016995,-0.09476949274539948
CtrSVDD_0149_E_0050704,0.5851073265075684
CtrSVDD_0123_E_0058457,-0.7451677918434143
CtrSVDD_0117_E_0063965,-0.27739208936691284
CtrSVDD_0114_E_0084110,0.8559565544128418
CtrSVDD_0118_E_0049779,0.9257697463035583
CtrSVDD_0143_E_0088678,0.9229244589805603
CtrSVDD_0138_E_0082559,-0.3136601448059082
CtrSVDD_0130_E_0034716,0.9964085817337036
CtrSVDD_0146_E_0092278,1.1364307403564453
CtrSVDD_0137_E_0006135,-0.0517120398581028
CtrSVDD_0155_E_0063829,0.5382469296455383
CtrSVDD_0114_E_0011624,0.8481307625770569
CtrSVDD_0146_E_0037308,0.3212165832519531
CtrSVDD_0127_E_0028834,0.6859261989593506
CtrSVDD_0151_E_0037227,0.699837863445282
CtrSVDD_0114_E_0028367,0.043032120913267136
CtrSVDD_0114_E_0025856,1.0326836109161377
CtrSVDD_0115_E_0083704,-1.6458213329315186
CtrSVDD_0118_E_0024367,1.0039254426956177
CtrSVDD_0151_E_0080638,1.1505060195922852
CtrSVDD_0152_E_0072875,0.16994737088680267
CtrSVDD_0118_E_0039696,0.23325404524803162
CtrSVDD_0119_E_0011621,0.13728280365467072
CtrSVDD_0115_E_0088555,1.3794889450073242
CtrSVDD_0126_E_0053906,-0.23214992880821228
CtrSVDD_0117_E_0061561,-0.6987935304641724
CtrSVDD_0115_E_0092524,1.4020644426345825
CtrSVDD_0114_E_0078169,-1.0291929244995117
CtrSVDD_0132_E_0058527,0.5765982866287231
CtrSVDD_0123_E_0080483,-0.10436251014471054
CtrSVDD_0122_E_0005056,-0.49631065130233765
CtrSVDD_0119_E_0010070,1.817100167274475
CtrSVDD_0125_E_0027871,-1.4879000186920166
CtrSVDD_0114_E_0012911,1.2047765254974365
CtrSVDD_0121_E_0043555,0.07878927141427994
CtrSVDD_0143_E_0011137,0.832806408405304
CtrSVDD_0114_E_0014981,0.6035258173942566
CtrSVDD_0153_E_0084682,0.890678346157074
CtrSVDD_0125_E_0008550,0.4709216356277466
CtrSVDD_0152_E_0067411,-0.9040759801864624
CtrSVDD_0155_E_0026004,0.7209405899047852
CtrSVDD_0118_E_0009142,1.5878822803497314
CtrSVDD_0118_E_0031718,1.4831855297088623
CtrSVDD_0114_E_0025524,1.0760388374328613
CtrSVDD_0118_E_0006050,0.31996259093284607
CtrSVDD_0152_E_0002802,0.12538589537143707
CtrSVDD_0122_E_0020861,-0.9795601963996887
CtrSVDD_0121_E_0013502,0.060625914484262466
CtrSVDD_0123_E_0009546,-0.3433852195739746
CtrSVDD_0115_E_0048089,0.563748300075531
CtrSVDD_0115_E_0024001,1.1364009380340576
CtrSVDD_0123_E_0050578,-1.4554375410079956
CtrSVDD_0156_E_0083817,0.33891165256500244
CtrSVDD_0123_E_0043520,-1.6491436958312988
CtrSVDD_0119_E_0033321,0.9444947838783264
CtrSVDD_0118_E_0065281,1.772849440574646
CtrSVDD_0118_E_0090364,1.4382144212722778
CtrSVDD_0125_E_0056789,-1.0915669202804565
CtrSVDD_0146_E_0037135,1.2538272142410278
CtrSVDD_0118_E_0055408,1.172663927078247
CtrSVDD_0115_E_0079019,0.22887343168258667
CtrSVDD_0115_E_0010217,-1.385308861732483
CtrSVDD_0114_E_0013111,-0.6452370285987854
CtrSVDD_0122_E_0017025,1.0365829467773438
CtrSVDD_0115_E_0071722,-0.00473340880125761
CtrSVDD_0119_E_0048752,0.5823009014129639
CtrSVDD_0154_E_0063144,-1.298601746559143
CtrSVDD_0120_E_0047406,-0.03976823762059212
CtrSVDD_0122_E_0031902,0.5910183787345886
CtrSVDD_0120_E_0077831,-1.0317885875701904
CtrSVDD_0121_E_0069735,0.07184700667858124
CtrSVDD_0125_E_0047318,0.7269665002822876
CtrSVDD_0115_E_0091420,0.27751266956329346
CtrSVDD_0122_E_0053554,-1.5364209413528442
CtrSVDD_0120_E_0076059,0.3927522897720337
CtrSVDD_0123_E_0034475,0.7706332802772522
CtrSVDD_0114_E_0025435,-0.9308754205703735
CtrSVDD_0126_E_0078160,0.09326115995645523
CtrSVDD_0118_E_0024330,0.04844849929213524
CtrSVDD_0122_E_0082071,0.1951121985912323
CtrSVDD_0116_E_0022363,0.04083835706114769
CtrSVDD_0123_E_0019754,0.5771239995956421
CtrSVDD_0143_E_0053465,0.21152332425117493
CtrSVDD_0117_E_0069576,0.39157238602638245
CtrSVDD_0118_E_0009433,-0.8185541033744812
CtrSVDD_0115_E_0080732,1.1119526624679565
CtrSVDD_0120_E_0011697,-0.9156020879745483
CtrSVDD_0132_E_0061797,0.6845705509185791
CtrSVDD_0123_E_0036254,-1.2411766052246094
CtrSVDD_0122_E_0050795,0.7507954835891724
CtrSVDD_0122_E_0088661,-0.5392458438873291
CtrSVDD_0121_E_0030985,0.5523472428321838
CtrSVDD_0145_E_0062641,1.2333271503448486
CtrSVDD_0123_E_0027799,0.23588475584983826
CtrSVDD_0123_E_0048543,-0.4951830208301544
CtrSVDD_0121_E_0022467,0.7267898321151733
CtrSVDD_0125_E_0067707,-1.1404659748077393
CtrSVDD_0129_E_0019153,0.9902830719947815
CtrSVDD_0137_E_0064200,-0.4536573588848114
CtrSVDD_0114_E_0069770,0.7026464343070984
CtrSVDD_0114_E_0010244,1.046124815940857
CtrSVDD_0114_E_0001476,0.4391865134239197
CtrSVDD_0120_E_0059881,-2.2941062450408936
CtrSVDD_0118_E_0092063,0.5219727754592896
CtrSVDD_0120_E_0028450,1.331723690032959
CtrSVDD_0115_E_0000744,0.3119581341743469
CtrSVDD_0146_E_0035122,0.8519068360328674
CtrSVDD_0119_E_0088331,0.705746054649353
CtrSVDD_0118_E_0004782,0.759268045425415
CtrSVDD_0118_E_0087368,0.6389200091362
CtrSVDD_0164_E_0007208,1.5792348384857178
CtrSVDD_0119_E_0070948,-0.6429451107978821
CtrSVDD_0118_E_0051716,-0.8303959369659424
CtrSVDD_0119_E_0047219,1.4778850078582764
CtrSVDD_0161_E_0052926,1.843266248703003
CtrSVDD_0121_E_0018920,-0.17435353994369507
CtrSVDD_0122_E_0006640,1.1281046867370605
CtrSVDD_0118_E_0066527,0.5150275230407715
CtrSVDD_0164_E_0010111,1.184852957725525
CtrSVDD_0116_E_0065460,1.139384150505066
CtrSVDD_0114_E_0087954,0.8498375415802002
CtrSVDD_0135_E_0001024,0.1738683581352234
CtrSVDD_0123_E_0002868,0.6129263639450073
CtrSVDD_0146_E_0005630,0.5384786128997803
CtrSVDD_0127_E_0059408,-0.7391804456710815
CtrSVDD_0115_E_0050385,0.482349693775177
CtrSVDD_0116_E_0047920,0.6645949482917786
CtrSVDD_0124_E_0052120,1.6723637580871582
CtrSVDD_0123_E_0081225,-0.7873789668083191
CtrSVDD_0148_E_0003337,1.8752799034118652
CtrSVDD_0118_E_0042469,0.010036610998213291
CtrSVDD_0117_E_0060280,0.5245381593704224
CtrSVDD_0121_E_0031828,-0.7232603430747986
CtrSVDD_0125_E_0025275,-1.5245940685272217
CtrSVDD_0115_E_0039084,-0.7779176235198975
CtrSVDD_0120_E_0012176,1.7928359508514404
CtrSVDD_0123_E_0024387,-0.9710541367530823
CtrSVDD_0123_E_0040695,-0.22828862071037292
CtrSVDD_0156_E_0039693,0.4934861660003662
CtrSVDD_0115_E_0052137,-0.9493921399116516
CtrSVDD_0134_E_0010939,0.65458083152771
CtrSVDD_0120_E_0090669,-0.6889587640762329
CtrSVDD_0115_E_0004870,0.8215644359588623
CtrSVDD_0123_E_0004892,-1.2631895542144775
CtrSVDD_0134_E_0057074,0.5725087523460388
CtrSVDD_0123_E_0061779,0.033615145832300186
CtrSVDD_0116_E_0034732,-0.916741132736206
CtrSVDD_0128_E_0087650,0.31855395436286926
CtrSVDD_0133_E_0005429,1.053722858428955
CtrSVDD_0118_E_0059220,-0.17147082090377808
CtrSVDD_0162_E_0047845,-1.2239441871643066
CtrSVDD_0114_E_0050549,0.21313273906707764
CtrSVDD_0114_E_0013536,0.7663710117340088
CtrSVDD_0134_E_0046409,0.5877026319503784
CtrSVDD_0160_E_0051685,-0.23669564723968506
CtrSVDD_0119_E_0059299,-0.604917049407959
CtrSVDD_0120_E_0076251,0.3560034930706024
CtrSVDD_0115_E_0009902,-0.5634808540344238
CtrSVDD_0136_E_0012030,0.7711121439933777
CtrSVDD_0116_E_0090902,2.0079567432403564
CtrSVDD_0119_E_0078264,-0.014791066758334637
CtrSVDD_0123_E_0017781,0.5381262302398682
CtrSVDD_0117_E_0000244,0.4758754372596741
CtrSVDD_0133_E_0053650,1.0016480684280396
CtrSVDD_0118_E_0066354,0.3232266902923584
CtrSVDD_0115_E_0066892,0.28261154890060425
CtrSVDD_0146_E_0016898,1.782511830329895
CtrSVDD_0126_E_0078389,1.2529516220092773
CtrSVDD_0114_E_0020899,0.5666475296020508
CtrSVDD_0125_E_0052859,-0.2547796368598938
CtrSVDD_0129_E_0028288,-0.23496663570404053
CtrSVDD_0132_E_0006601,-0.4341946542263031
CtrSVDD_0122_E_0057202,-0.46816781163215637
CtrSVDD_0120_E_0043167,0.938110888004303
CtrSVDD_0122_E_0074436,1.2171339988708496
CtrSVDD_0122_E_0042810,-0.8252307176589966
CtrSVDD_0143_E_0058528,1.5433789491653442
CtrSVDD_0116_E_0062938,-0.5361512303352356
CtrSVDD_0116_E_0090873,-0.007179456762969494
CtrSVDD_0119_E_0087670,0.7431647777557373
CtrSVDD_0114_E_0081427,0.8289704918861389
CtrSVDD_0122_E_0014747,-0.8019883632659912
CtrSVDD_0119_E_0006873,-0.45901739597320557
CtrSVDD_0125_E_0045897,-1.942522406578064
CtrSVDD_0115_E_0072695,0.894402801990509
CtrSVDD_0139_E_0078439,-0.429508239030838
CtrSVDD_0123_E_0091155,0.7369303107261658
CtrSVDD_0152_E_0022687,-0.7628331184387207
CtrSVDD_0118_E_0076279,0.5910379886627197
CtrSVDD_0157_E_0041880,0.2744991183280945
CtrSVDD_0125_E_0039904,-0.9608533382415771
CtrSVDD_0150_E_0038761,-0.6299525499343872
CtrSVDD_0114_E_0048963,0.970069169998169
CtrSVDD_0114_E_0021575,0.5146699547767639
CtrSVDD_0120_E_0047721,-1.4014792442321777
CtrSVDD_0148_E_0017277,1.7081403732299805
CtrSVDD_0114_E_0083085,0.7278812527656555
CtrSVDD_0118_E_0045429,0.393562376499176
CtrSVDD_0117_E_0076661,1.4424495697021484
CtrSVDD_0152_E_0041874,-0.40520501136779785
CtrSVDD_0120_E_0061392,1.2860783338546753
CtrSVDD_0115_E_0046001,0.7518641948699951
CtrSVDD_0123_E_0050691,-1.8214523792266846
CtrSVDD_0122_E_0083501,0.8013245463371277
CtrSVDD_0115_E_0029052,1.0411953926086426
CtrSVDD_0123_E_0018996,0.5668620467185974
CtrSVDD_0131_E_0081724,-0.44012248516082764
CtrSVDD_0117_E_0003278,0.6237999200820923
CtrSVDD_0122_E_0019575,1.0570975542068481
CtrSVDD_0115_E_0079027,1.3959972858428955
CtrSVDD_0120_E_0021122,0.6963234543800354
CtrSVDD_0119_E_0020433,1.773642897605896
CtrSVDD_0114_E_0085901,1.4444916248321533
CtrSVDD_0119_E_0004807,0.10877057909965515
CtrSVDD_0131_E_0048160,0.25855574011802673
CtrSVDD_0143_E_0028329,1.3164129257202148
CtrSVDD_0131_E_0088267,0.6549503803253174
CtrSVDD_0158_E_0054814,-0.1489877700805664
CtrSVDD_0125_E_0013792,-1.9557713270187378
CtrSVDD_0114_E_0032692,1.0022714138031006
CtrSVDD_0122_E_0087353,0.7744724750518799
CtrSVDD_0114_E_0029057,0.33664464950561523
CtrSVDD_0119_E_0017734,0.2931686341762543
CtrSVDD_0125_E_0079819,-1.5030086040496826
CtrSVDD_0117_E_0076125,-0.11123022437095642
CtrSVDD_0134_E_0072765,0.9632603526115417
CtrSVDD_0114_E_0013456,0.06999167799949646
CtrSVDD_0150_E_0040153,-0.3272213637828827
CtrSVDD_0156_E_0058784,1.15476393699646
CtrSVDD_0129_E_0037267,0.6722933053970337
CtrSVDD_0155_E_0042233,0.8705192804336548
CtrSVDD_0114_E_0084036,1.1668325662612915
CtrSVDD_0117_E_0018743,-1.1653847694396973
CtrSVDD_0116_E_0058461,1.9572303295135498
CtrSVDD_0134_E_0089919,1.1144397258758545
CtrSVDD_0115_E_0033104,-1.7054002285003662
CtrSVDD_0121_E_0088719,-0.16021887958049774
CtrSVDD_0132_E_0068404,0.4930272698402405
CtrSVDD_0114_E_0023659,0.997031569480896
CtrSVDD_0124_E_0027129,-0.4082303047180176
CtrSVDD_0123_E_0001741,1.489393711090088
CtrSVDD_0119_E_0073040,-1.1267600059509277
CtrSVDD_0121_E_0050127,0.9401264786720276
CtrSVDD_0116_E_0068406,-0.1130886822938919
CtrSVDD_0122_E_0057797,0.2444656491279602
CtrSVDD_0120_E_0016362,-1.9369255304336548
CtrSVDD_0120_E_0005086,0.6471897959709167
CtrSVDD_0128_E_0040345,0.41818317770957947
CtrSVDD_0123_E_0075045,-1.6639125347137451
CtrSVDD_0120_E_0066697,-0.8274812698364258
CtrSVDD_0139_E_0029244,1.331608533859253
CtrSVDD_0119_E_0074818,0.21210959553718567
CtrSVDD_0115_E_0011498,-0.19914552569389343
CtrSVDD_0126_E_0030325,0.5891700387001038
CtrSVDD_0135_E_0090507,1.558168649673462
CtrSVDD_0118_E_0046672,1.5516488552093506
CtrSVDD_0114_E_0089422,0.9589197635650635
CtrSVDD_0114_E_0073223,0.6242414116859436
CtrSVDD_0115_E_0055814,-0.3784083425998688
CtrSVDD_0123_E_0076827,0.6895991563796997
CtrSVDD_0122_E_0053398,-1.4192349910736084
CtrSVDD_0123_E_0033144,-0.050350215286016464
CtrSVDD_0125_E_0005010,-0.6077689528465271
CtrSVDD_0115_E_0034772,1.2326817512512207
CtrSVDD_0125_E_0041465,-0.6105780005455017
CtrSVDD_0119_E_0000461,2.036696434020996
CtrSVDD_0134_E_0040709,0.6169663667678833
CtrSVDD_0125_E_0040878,-0.44169098138809204
CtrSVDD_0122_E_0024081,0.4583026170730591
CtrSVDD_0158_E_0052609,0.006466005928814411
CtrSVDD_0117_E_0019817,-1.3059003353118896
CtrSVDD_0149_E_0062229,1.0116772651672363
CtrSVDD_0118_E_0076665,0.006095589138567448
CtrSVDD_0162_E_0005469,0.6981208324432373
CtrSVDD_0121_E_0046105,0.27524974942207336
CtrSVDD_0116_E_0068806,-0.009301151148974895
CtrSVDD_0115_E_0078602,-1.8550301790237427
CtrSVDD_0123_E_0004402,0.33146753907203674
CtrSVDD_0119_E_0000818,0.017907876521348953
CtrSVDD_0117_E_0058318,-1.345931887626648
CtrSVDD_0115_E_0092114,0.534462571144104
CtrSVDD_0121_E_0007519,0.6364355087280273
CtrSVDD_0148_E_0001829,2.0571751594543457
CtrSVDD_0114_E_0019518,-0.359094500541687
CtrSVDD_0163_E_0039296,1.4661043882369995
CtrSVDD_0116_E_0058725,-1.6779392957687378
CtrSVDD_0115_E_0076822,-1.2611193656921387
CtrSVDD_0116_E_0038542,0.7937651872634888
CtrSVDD_0122_E_0047563,-0.9448711276054382
CtrSVDD_0115_E_0015528,-1.0923430919647217
CtrSVDD_0147_E_0046710,0.4440391957759857
CtrSVDD_0137_E_0074001,-0.8615446090698242
CtrSVDD_0122_E_0059235,-0.4929633140563965
CtrSVDD_0135_E_0013037,0.3131711483001709
CtrSVDD_0160_E_0060214,0.7440730333328247
CtrSVDD_0156_E_0086958,0.5631333589553833
CtrSVDD_0117_E_0032059,-1.1165292263031006
CtrSVDD_0115_E_0091313,-0.339314341545105
CtrSVDD_0123_E_0036232,1.2426798343658447
CtrSVDD_0116_E_0008173,-1.0474083423614502
CtrSVDD_0116_E_0000920,-0.11000698059797287
CtrSVDD_0139_E_0016359,0.319131463766098
CtrSVDD_0114_E_0050843,0.7926626801490784
CtrSVDD_0149_E_0020042,1.2306649684906006
CtrSVDD_0115_E_0029008,-1.9884682893753052
CtrSVDD_0139_E_0092481,-0.19202269613742828
CtrSVDD_0123_E_0036295,0.7911518216133118
CtrSVDD_0119_E_0057200,0.09461774677038193
CtrSVDD_0115_E_0056729,-0.23305270075798035
CtrSVDD_0139_E_0037413,0.4804198741912842
CtrSVDD_0114_E_0079512,1.2911231517791748
CtrSVDD_0114_E_0007332,0.43297505378723145
CtrSVDD_0125_E_0045146,-0.9537180662155151
CtrSVDD_0117_E_0064814,0.448742538690567
CtrSVDD_0118_E_0089591,1.327937364578247
CtrSVDD_0116_E_0090576,0.5726900696754456
